,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
918,-538.5826003400052,35.24342542749238,-30.747992245123328,-4.713938508969535,-24.28719955950517,-28.510833003679082,-8.19875539338844,-19.057360049015337,-32.790653440833424,0.8673679009098788,-19.337402466108156,-6.349391507338277,-4.167017656394711,-9.950003940657997,-0.61236272697297,-5.753916985713214,2.5463868272339254,9.591566960680698,6.795196516173535,19.530592499399,15.219938746313842,11.442346611182163,1.4954975667786186,-0.9735789124502114,-7.609071475357273,-1.7875305365524419,-1.2040288277036488,-2.682914986565291,-8.491546338511213,-4.604844832530793,-4.103479118665511,2.1086078445962233,-3.7806261696606867,-1.1904769087310774,-3.4817753472388464,2.912035546951701,-0.4001504300914238,1.628701616273064,1.1015521922399043,6.850189383384895,sad
425,-364.72004705277084,43.61794729364582,-34.653851485494286,10.752718655629119,-20.09254260101272,-0.0012734829624268217,-8.163173735740397,-11.540564944397971,-12.117368682676773,-2.6670493674008764,-4.064170095282216,-5.559566543303247,3.0852695718986443,2.7539442223851553,7.767814874989585,2.6574256968473113,12.088278047221149,14.374288259865724,17.053831644469522,13.567881662900245,7.705677087863848,1.802637289512675,-3.530357092667782,2.5825995991948947,0.07260046474289998,2.497455153321269,0.27534348082807547,1.1392561073294043,1.6709139321584343,1.148487987985874,0.566132641049043,0.761089968257206,4.569395408365004,3.567171255717837,5.384523701327688,3.986757871145777,5.376000378076415,3.6447800806387467,4.226787265469596,3.623126466469853,fear
984,-369.7948658177359,54.752694765882325,-26.631101954261325,11.85031797537208,-0.9024496414756817,-14.502051144483177,-19.31397351716088,3.7741037902624948,-32.6299779162758,-5.584019959945297,2.856033280223091,-12.206187898233086,-6.693450108620708,-3.4003099976905515,-7.9295929545134385,-3.9713776299501817,-9.440572371355113,-3.435987743767404,-6.271096429862791,-7.5253583940591025,-6.399278833073497,-9.992311422199169,-1.7823432718100407,-8.423371915704408,-7.113845101331984,-6.588379578575586,-7.030612107966566,-5.698670684558016,-9.206318233466162,2.4317276528938745,-2.710242124386412,0.38575168405287036,-0.5091472356889577,0.9646930499714345,-5.7206721387525645,-1.072865025174952,-0.0732429831839855,8.25668570072441,12.06909421633156,17.757444062934976,angry
1150,-406.918107803115,64.36068065919478,-15.48557816245251,10.870120743336734,2.481719241826846,1.7912580673970582,-4.569793056076096,-4.581908355546347,-15.801368092813314,-0.4472646648056376,-4.336213288610882,-9.14778414957332,3.514263786297632,-2.0880628365617087,-5.818778445850199,5.988645151091158,-4.035545650625252,-0.6810170911742751,-2.072033945685384,-1.95610074867751,-3.7116895787230946,1.0176060897768822,-4.323272855203335,1.1265213467163588,-3.10958198823097,1.3316896302677275,-0.9220091720322708,0.4439033936721789,0.8772032306670905,1.7017231472351362,2.086617499656447,3.0911476058528886,3.841770353318222,4.850684162892852,3.3169912628938314,4.5643788909648935,5.736925792623702,8.067146948031123,8.436431903006458,10.685279003120817,fear
340,-334.03650692429505,74.82921258026234,-38.25601085339869,27.770226286996706,-29.20869825405253,9.51327549925782,-17.288189337418668,-8.666840247756623,-11.751572273313592,-7.365349407601741,-3.8038987142800558,-8.168065889417376,-1.4013462518153386,-9.39886323905932,-1.7613919448910045,-6.593704390279749,2.32818742056354,-6.650880685647926,1.3755908288279293,-0.28986989298662896,-3.8959209343743972,1.836335052340528,-2.607666456398272,3.240132491320624,-0.8233892635522352,5.973806664560689,2.0866002113279194,4.936172218225343,4.215983550820793,2.126576302001222,3.8509925171428314,1.6330546791674945,4.203450443751724,2.0914589792675917,4.882658182575298,0.5168850349093295,2.380234534506841,-0.010867359469595191,0.5846940029403174,1.208956345431836,angry
685,-497.16243815906995,79.87166402136984,-12.181031150560115,5.484299623307334,0.8973923724086563,-10.604903988254359,-11.399124639760853,-3.048030370842435,-26.517840025301467,-11.526036493054475,4.568487162189461,-10.981518555990373,-4.78662116509048,-3.230753776156891,-5.632374351024061,-3.926152086924661,-9.706432627781469,-6.653491878593303,-5.060488245441402,-8.003759218426916,-6.821051297485156,-7.843518344927159,-5.454646793947383,-11.578593512328728,-4.589067301158781,-7.225220039157852,-7.286203988484694,-2.9158263905498054,-5.294555784485404,5.891453083142156,0.02390214181831589,0.9000585718306229,-0.8689429469307914,-4.90683151870315,-8.898596213198989,-1.6300126710020313,2.268452618911958,13.540536570613286,15.06860799390721,20.4334606582806,calm
511,-360.89226024091204,53.85417085694843,-31.584071419301694,12.292423029065162,-28.422638786717375,2.7338606022228125,-23.662066089518074,-13.173851950180284,-18.167269660123956,-4.650520360516222,-7.912493703426949,-15.382216708883236,-0.6622933648952336,-11.152460327830285,-7.2450189522394846,-8.804523956567401,0.46036350371976703,-7.315578156147461,3.3559399742701435,4.562175306835548,3.549954313511562,6.384915773448372,-0.9259830397249974,6.9913978348468175,0.3098073806081227,2.2011498550433415,-3.4295735059305357,-1.7559217245792822,2.3851392470686563,2.0130996142022175,1.6318668021056222,-1.7119163816717864,0.024483912353394942,-1.610605719303488,1.8344325777033712,-0.3661979987359358,0.6504806670998368,0.0019835008297300247,1.208379174682379,-0.40660156621912724,disgust
61,-308.299987209415,77.56276779299974,-24.039468050757144,23.310360265601282,-23.2964059763589,6.585060547902352,-18.507945932150115,-9.716218467700497,-13.488111264289701,-4.167291536268005,-2.4304903582164057,-10.66664548766471,1.0908043278753345,-6.958515262024775,-2.7400191008238837,-7.654810762586969,-0.5635218261889098,-8.985865834373506,-3.336998112160094,-2.5650248649731124,-8.059219059611449,-2.5717803226344813,-7.434787277222257,1.1326090342548538,1.8689600401676612,5.635028134378352,4.966622995283529,4.319117420769698,3.1131893984077714,3.551725717903311,6.579471796816683,7.627828172037412,11.00037082023013,6.332587465273662,3.9123163846539635,-1.1870268305581186,-1.1711750016969698,-0.13001746270804754,2.3065783410920755,3.12025342900548,calm
900,-605.1151758075465,30.299732973586814,-29.56598723152498,2.7675978600072337,-19.77731836607656,-23.619531989290294,-8.650805550516829,-24.53737007201676,-9.405226900994945,-7.664974473686671,-13.168639382928177,-4.927778914688542,-12.774649678607865,-5.034886982479688,-9.676625055995602,-4.3054943126625025,0.889739824632381,8.951065492363199,8.69006700946081,14.151827663101782,11.27388062374357,6.2610784866773965,0.6140671627557487,-2.4882190548314718,-6.720837859443788,0.8292909763483356,-0.5597143164891306,-1.6396064384867315,-11.33449013067417,-6.724617266181075,-4.1439358379809645,4.797117363335622,-1.1942259359059184,-4.676846400028313,-3.9881882331651792,3.9349025624890057,-0.5445448390492361,-0.8778837957683164,4.487956860359769,11.361641743030074,sad
467,-323.84918327885134,90.19020843735191,-12.73021671908482,18.512838043738086,-8.435161771878823,6.130765268946267,-15.22224523224945,-12.512157843057558,-5.582966999465448,5.672816923924492,-5.673817476744499,-2.3413310614972342,1.7810393221597478,-7.245462526213024,7.327252668459662,-4.042016725446367,-1.7012260210092243,-3.314497426791656,-3.757289925711167,-6.5010944488627604,-4.750614027463522,-0.2723648600911326,-7.73169186863407,-4.184740426762546,-3.0263232000934925,-2.4005784037217097,-6.09337445494999,-3.0373633150582147,-4.550251486885598,-2.236158915296833,-0.24410929459719635,-2.3453712871022407,0.6322598048472385,1.0427246883452386,4.059125277529368,0.3800924963927986,3.043945859265431,3.3453738277717804,4.146879776879887,6.717821310281033,disgust
